record_id,source_file,title,authors,year,journal,doi,security_include,security_pass,security_status,security_gates_json,security_reason_cn,exclusion_trigger_codes,decision_reason_cn,confidence,fulltext_chars,attempts
490,00490_2012_a-value-sensitive-design-investigation-of-privacy-enhancing-tools-in-web-browsers.md,A Value Sensitive Design Investigation of Privacy Enhancing Tools in Web Browsers,Heng Xu; Robert E. Crossler; France Bélanger,2012,Decision Support Systems,10.1016/j.dss.2012.06.003,False,False,security_peripheral_context,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章核心是设计隐私增强工具以提升用户对个人信息的控制感，未以恶意行为者或攻击/防御机制为研究对象。,NO_MALICIOUS_ACTOR | SECURITY_PERIPHERAL_CONTEXT,研究核心是隐私增强工具的价值敏感设计，不涉及恶意或对抗行为者的攻击、检测、防御或漏洞研究，仅以隐私保护为应用背景。,0.95,66205,1
492,00492_2017_whose-online-reviews-to-trust-understanding-reviewer-trustworthiness-and-its-impact-on-business.md,Whose online reviews to trust? Understanding reviewer trustworthiness and its impact on business,Shankhadeep Banerjee; Samadrita Bhattacharyya; Indranil Bose,2017,Decision Support Systems,10.1016/j.dss.2017.01.006,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",研究围绕在线评论者可信度对商业光顾的影响，未涉及任何恶意/对抗行为者或信息系统攻防。,NO_MALICIOUS_ACTOR | REPUTATION_ONLY,本文属于一般信任与信誉计算，无恶意行为者或攻防安全内容，应排除。,0.98,71435,1
494,00494_2015_loyal-to-your-city-a-data-mining-analysis-of-a-public-service-loyalty-program.md,Loyal to your city? A data mining analysis of a public service loyalty program,Sofie De Cnudde; David Martens,2015,Decision Support Systems,10.1016/j.dss.2015.03.004,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究城市公共服务忠诚卡（A-Card）的用户行为数据挖掘，目的是预测用户是否会兑奖、访问地点或流失，以提升公共文化参与度，不涉及任何恶意行为者或信息系统攻防安全。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,该文是公共部门CRM与数据挖掘应用，属于一般预测与优化，无恶意行为者或攻防安全内容，应排除。,0.99,72298,1
496,00496_2005_the-impact-of-e-commerce-on-competition-in-the-retail-brokerage-industry.md,The Impact of E-Commerce on Competition in the Retail Brokerage Industry,Yannis Bakos; Henry C. Lucas; Wonseok Oh; Gary Simon; Siva Viswanathan; Bruce W. Weber,2005,Information Systems Research,10.1287/isre.1050.0064,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": true}",文章研究电子商务对零售经纪行业竞争的影响，聚焦捆绑策略、执行质量与交易成本，不涉及恶意行为者或信息安全攻防。,NO_MALICIOUS_ACTOR,该文是电子商务与竞争战略研究，虽然涉及在线经纪商利用信息不对称损害投资者利益，但没有恶意行为者、系统攻击或漏洞，不属于攻防安全。,0.97,88683,1
498,00498_2009_control-in-internal-and-outsourced-software-projects.md,Control in Internal and Outsourced Software Projects,Amrit Tiwana; Mark Keil,2009,Journal of Management Information Systems,10.2753/mis0742-1222260301,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",全文围绕软件开发项目中的管理控制机制（结果控制、行为控制、宗族控制、自我控制）及其对项目绩效的影响，属于组织管理与项目治理研究，不涉及信息安全攻击或漏洞。,NO_MALICIOUS_ACTOR | GOVERNANCE_ONLY,文章是信息技术项目管理中控制机制与绩效关系的实证研究，没有攻击、漏洞、恶意软件或安全防御内容，与攻防安全无关。,0.98,117332,1
500,00500_2019_designing-process-guidance-systems.md,Designing Process Guidance Systems,Stefan Morana; Julia Kroenung; Alexander Maedche; Silvia Schacht,2019,Journal of the Association for Information Systems,10.17705/1jais.00542,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",全文是过程指导系统的设计理论与评估，旨在提升流程知识与执行绩效，不涉及任何恶意或对抗行为者、攻击或漏洞内容。,NO_MALICIOUS_ACTOR,该文属于设计科学与组织流程支持研究，无攻击或漏洞相关属性，不纳入攻防安全。,0.99,142575,1
502,00502_2014_routines-artefacts-and-technological-change-investigating-the-transformation-of-criminal-justice.md,"Routines, Artefacts and Technological Change: Investigating the Transformation of Criminal Justice in England and Wales",Federico lannacci,2014,Journal of Information Technology,10.1057/jit.2014.10,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",研究组织惯例及立法/IT制品对警察-检察官工作流程的变革，不涉及恶意行为者或攻防安全。,NO_MALICIOUS_ACTOR,文章讨论刑事司法流程自动化和组织惯例变革，核心是组织理论，不涉及攻击与防御。,0.95,100881,1
504,00504_2009_a-comparison-of-purchase-decision-calculus-between-potential-and-repeat-customers-of-an-online-s.md,A comparison of purchase decision calculus between potential and repeat customers of an online store,Hee-Woong Kim; Sumeet Gupta,2009,Decision Support Systems,10.1016/j.dss.2009.04.014,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究在线商店潜在与回头顾客的购买决策差异，核心是感知价值、价格和风险对购买意愿的影响，不涉及任何恶意行为者或攻击防御内容。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,文章为消费者购买决策行为研究，无恶意或对抗行为者，无攻击、漏洞或防御内容，不属于攻防安全。,0.99,80242,1
506,00506_2017_analyzing-consumer-goal-structure-in-online-group-buying-a-means-end-chain-approach.md,Analyzing consumer goal structure in online group buying: A means-end chain approach,Lin Xiao; Zixiu Guo; John D’Ambra,2017,Information & Management,10.1016/j.im.2017.03.001,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究在线团购消费者的目标层级结构，核心是消费者行为、满意度和忠诚度，不涉及任何恶意行为者、攻击、漏洞或安全防御。,NO_MALICIOUS_ACTOR | GENERAL_OPTIMIZATION_ONLY,全文为消费者行为研究，完全缺乏攻击者、漏洞或安全对抗内容，不属于攻防安全。,0.99,148653,1
508,00508_2010_metrics-for-characterizing-the-form-of-security-policies.md,Metrics for characterizing the form of security policies,Sanjay Goel; InduShobha N. Chengalur-Smith,2010,The Journal of Strategic Information Systems,10.1016/j.jsis.2010.10.002,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究安全策略文档的形式度量（广度、清晰度、简洁性），不涉及恶意行为者、攻击或防御，属于组织安全管理与政策合规范畴。,GOVERNANCE_ONLY,研究核心是安全政策文档的形式特征测量，属于组织安全治理与政策合规，未涉及恶意行为者或攻防对抗。,0.97,84352,1
510,00510_2017_balancing-exploration-and-exploitation-of-it-resources-the-influence-of-digital-business-intensi.md,Balancing exploration and exploitation of IT resources: the influence of Digital Business Intensity on perceived organizational performance,Joseph K. Nwankpa; Pratim Datta,2017,European Journal of Information Systems,10.1057/s41303-017-0049-y,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究IT能力通过数字业务强度（DBI）对组织绩效的影响，属于IS/战略管理研究，未涉及任何恶意行为者、攻击、漏洞或安全防御。,NO_MALICIOUS_ACTOR,全文聚焦企业IT投资与绩效，缺乏攻击/漏洞/防御等攻防安全核心要素。,0.99,105286,1
512,00512_2013_personal-information-privacy-and-emerging-technologies.md,Personal information privacy and emerging technologies,Sue Conger; Joanne H. Pratt; Karen D. Loch,2013,Information Systems Journal,10.1111/j.1365-2575.2012.00402.x,False,False,security_peripheral_context,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章核心是个人信息隐私的概念模型与管理，第四方非法黑客作为背景提及，不围绕攻击或防御展开。,PRIVACY_ATTITUDE_ONLY,文章属于隐私研究与治理范畴，虽提及恶意行为者但未以攻击或防御为研究核心，不符合攻防安全纳入标准。,0.9,54292,1
514,00514_2006_data-model-development-for-fire-related-extreme-events-an-activity-theory-approach.md,Data Model Development for Fire Related Extreme Events:  An Activity Theory Approach,Rui Chen; Raj Sharman; Raghav Rao; and Shambhu J. Upadhyaya,2006,MIS Quarterly,10.25300/misq/2013/37.1.06,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",全文聚焦于火灾应急响应中的数据模型开发与信息互操作性，未涉及任何恶意或对抗行为者，亦非攻击或漏洞相关研究。,PUBLIC_SAFETY_ONLY,文章属于公共安全应急管理领域的数据建模研究，不涉及攻防安全。,0.98,106969,1
516,00516_2010_do-organisational-and-environmental-factors-moderate-the-effects-of-internet-based-interorganisa.md,Do organisational and environmental factors moderate the effects of Internet-based interorganisational systems on firm performance?,Ismail Sila,2010,European Journal of Information Systems,10.1057/ejis.2010.28,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究组织与环境因素对互联网组织间系统采用及企业绩效的调节作用，属于IT商业价值与供应链管理研究，没有恶意行为者、攻击或安全防御核心。,NO_MALICIOUS_ACTOR | SECURITY_PERIPHERAL_CONTEXT,本研究核心是IBIS采用与企业绩效的关联及其调节因素，不属于攻防安全。,0.97,107294,1
518,00518_2017_the-evolutionary-implications-of-social-media-for-organizational-knowledge-management.md,The evolutionary implications of social media for organizational knowledge management,Gerald C. Kane,2017,Information and Organization,10.1016/j.infoandorg.2017.01.001,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章主题是社交媒体对组织知识管理的影响，属于组织管理与技术演进综述，未涉及攻击、漏洞或恶意行为者。,NO_MALICIOUS_ACTOR | SECURITY_PERIPHERAL_CONTEXT,全文聚焦组织知识管理而非攻防安全，缺少恶意行为者与安全损害核心，故排除。,0.98,59543,1
520,00520_2020_managing-knowledge-distance-it-enabled-inter-firm-knowledge-capabilities-in-collaborative-innova.md,Managing Knowledge Distance: IT-Enabled Inter-Firm Knowledge Capabilities in Collaborative Innovation,Tingru Cui; Yu Tong; Hock-Hai Teo; Jizhen Li,2020,Journal of Management Information Systems,10.1080/07421222.2019.1705504,False,False,no_security_relevance,"{""malicious_or_adversarial_actor_central"": false, ""security_damage_scope"": false, ""attack_defense_detection_focus"": false, ""not_excluded_type"": false}",文章研究IT能力如何调节企业间知识距离对协作创新绩效的影响，不涉及任何恶意行为者、攻击或安全防御。,NO_MALICIOUS_ACTOR,文章为组织创新管理研究，核心是知识距离和IT能力，与攻防安全完全无关。,1.0,129287,1
